id,name,city,website,type_id,active,zipcode
98,Alliance Brasserie,NICE,www.la-bonnebiere.com,2,TRUE,6000
99,Bleue,NICE,brasseriebleue.com,2,TRUE,6000
100,de Nice,NICE,brasserie-nice.fr,2,TRUE,6000
101,Les 3 Brasseurs,NICE,www.les3brasseurs.com,2,TRUE,6000
102,Azuréenne,GRASSE,www.brasserie-lazureenne.com,2,TRUE,6130
103,Bacho Brewery,TOURRETTES-SUR-LOUP,bachobrewery.com,2,TRUE,6140
104,"Mistrale, Bière de la Riviera",TOURRETTES-SUR-LOUP,www.mistrale-bieredelariviera.fr,2,TRUE,6140
105,L'Avanture Noudt,VENCE,www.noudt.com,2,TRUE,6140
106,Chez le Brasseur,CANNES,www.chezlebrasseur.com,2,TRUE,6150
107,Blue Coast Brewing Company,NICE,bluecoastbrewing.com,2,TRUE,6200
108,d'Aqui,NICE,www.brasseriedaqui.com,2,TRUE,6300
109,du Barbare,LA TURBIE,,2,TRUE,6320
110,À La Fût,MOUANS-SARTOUX,www.alafut.fr,2,TRUE,6370
111,du Mangiabo,SOSPEL,www.brasseriedumangiabo.fr,2,TRUE,6380
112,"Berroise
Hugins Brew",BERRE-LES-ALPES,www.brasserieberroise.com,2,TRUE,6390
113,La Baieta,CLANS,www.brasserielabab.fr,2,TRUE,6420
114,Kamous,ISOLA,www.brasseriedukamous.com,2,TRUE,6420
115,Valdeblore,VALDEBLORE,cerf-voise.fr,2,TRUE,6420
116,La Castagna,TENDE,,2,TRUE,6430
117,des Ligures,LA GRAVE DE PEILLE,www.brasseriedesligures.com,2,TRUE,6440
118,du Comté,SAINT-MARTIN-VÉSUBIE,www.brasserieducomte.fr,2,TRUE,6450
119,Chronos,SAINT-VALLIER-DE-THIEY,biere-chronos.fr,2,TRUE,6460
120,Mare Nostrum,CASTILLON MENTON,www.marenostrumbrasseur-france.com,2,TRUE,6500
121,"La Mentounasc
IGGP",MENTON,www.lamentounasc.fr,2,TRUE,6500
122,Backyard Brews,VALBONNE,www.backyardbrews.fr,2,TRUE,6560
123,B06,ANTIBES,www.biereb06.fr,2,TRUE,6600
124,Craftazur,ANTIBES,craftazur.fr,2,TRUE,6600
125,Les 3 Brasseurs,ANTIBES,www.les3brasseurs.com,2,TRUE,6600
126,"Noiseless
The Beer Geeks",ANTIBES,noiseless.beer,2,TRUE,6600
127,des Baous,SAINT-JEANNET,brasserie-des-baous.fr,2,TRUE,6640
128,Chapot Maillard,VALDEROURE,www.lastoria.bio,2,TRUE,6750
129,La Cagnoise,CAGNES-SUR-MER,www.la-cagnoise.com,2,TRUE,6800
130,Vantorre,COUX,,2,TRUE,7000
131,Zéro.7,COUX,,2,TRUE,7000
132,Ardèche Brewing,PRIVAS,,2,TRUE,7000
133,Breuvages & Compagnie,LOUBARESSE,,2,TRUE,7110
134,Beerserk,ROCLES,,2,TRUE,7110
135,La Grincheuse,ROCLES,,2,TRUE,7110
136,La Rochebière,SANILHAC,www.la-rochebiere.fr,2,TRUE,7110
137,des Gorges de l'Ardèche,RUOMS,bgaruoms.fr,2,TRUE,7120
138,Krügs Brewpub,RUOMS,krugs-brewpub.jimdo.com,2,TRUE,7120
139,Loupoulo,RUOMS,www.loupoulo.fr,2,TRUE,7120
140,3:6:9 Bière Craft,SOYONS,369craft.beer,2,TRUE,7130
141,L'Helvii,LES VANS,,2,TRUE,7140
142,"La Fée Reyrolles
SARL Spicer",SAINTE-MARGUERITE-LAFIGÈRE,,2,TRUE,7140
143,La Fa'briquette,VAGNAS,,2,TRUE,7150
144,"du Pont d'Arc
Alchimia Brewing",VALLON-PONT-D'ARC,"www.bieres-alchimia.fr
bieres-pontdarc.fr",2,TRUE,7150
145,L'Art Des Chopes,LE CHEYLARD,,2,TRUE,7160
146,Les Tailleurs de Bières,SAINT-CHRISTOL,,2,TRUE,7160
147,Picolo Brasserie Ardéchoise,MIRABEL,,2,TRUE,7170
148,La Main Au Fût,SAINT-MAURICE-EN-CHALENCON,,2,TRUE,7190
149,Teddy Bière,AUBENAS,www.teddybiere.fr,2,TRUE,7200
150,Le Clap,SAINT-JULIEN-DU-SERRE,www.clapclapclap.fr,2,TRUE,7200
151,des Rieux,VOGÜÉ,www.brasseriedesrieux.fr,2,TRUE,7200
152,L'Estrouchat,VIVIERS,,2,TRUE,7220
153,Java,LABLACHÈRE,www.brasseriejava.com,2,TRUE,7230
154,de l'Ardèche Méridionale,ROSIÈRES,www.cevenale.fr,2,TRUE,7260
155,Kan Mêm,COLOMBIER-LE-JEUNE,,2,TRUE,7270
156,Free Mousse,SAINT-JEAN-DE-MUZOLS,www.brasserie-freemousse.fr,2,TRUE,7300
157,La Chouette Brasserie,TOURNON-SUR-RHÔNE,la-chouette-brasserie.business.site,2,TRUE,7300
158,La Chevrotine,SAINT-MARTIAL,,2,TRUE,7310
159,L'Agrivoise,SAINT AGREVE,www.lagrivoise.fr,2,TRUE,7320
160,Wildcat Brew,SAINT-ÉTIENNE-DE-VALOUX,,2,TRUE,7340
161,"des Sarments
EARL Du Moulin",TALENCIEUX,brasserie-des-sarments.com,2,TRUE,7340
162,L'Ale'Ouët,CHIROLS,,2,TRUE,7380
163,Drac,JAUJAC,brasseriedrac.fr,2,TRUE,7380
164,Le Duff,LE TEIL,brasserie-leduff.com,2,TRUE,7400
165,du Lavezon,SAINT-MARTIN-SUR-LAVEZON,,2,TRUE,7400
166,Longue Vie,SAINT-VICTOR,longue-vie.fr,2,TRUE,7410
167,Graine 2 Bulles,DAVÉZIEUX,www.facebook.com/grainedebulles,2,TRUE,7430
168,Haarddrëch,ALBOUSSIÈRE,,2,TRUE,7440
169,La Grange du Seigneur,CHAMPIS,www.brasserie-libertane.fr,2,TRUE,7440
170,Le Houblon Noir,SAINT-PAUL-LE-JEUNE,,2,TRUE,7460
171,Clariou,MAZAN-L'ABBAYE,,2,TRUE,7510
172,L'Arbrassous,USCLADES-ET-RIEUTORD,www.arbrassous.fr,2,TRUE,7510
173,Kokine,DÉSAIGNES,,2,TRUE,7570
174,Bourganel,VALS LES BAINS,www.bieres-bourganel.com,2,TRUE,7600
175,Bergoïata,BOURG-SAINT-ANDÉOL,,2,TRUE,7700
176,La Renarde,SAINT-REMÈZE,,2,TRUE,7700
177,JD,LA VOULTE-SUR-RHÔNE,,2,TRUE,7800
178,Volta,LA VOULTE-SUR-RHÔNE,brasserievolta.fr,2,TRUE,7800
179,La Serre & Ale,SAINT-CIERGE-LA-SERRE,,2,TRUE,7800
180,De Malt et d'Ô,CHARLEVILLE-MÉZIÈRES,www.biere-oubliette.com,2,TRUE,8000
181,Ma Poulperie,CHARLEVILLE-MÉZIÈRES,,2,TRUE,8000
182,d'Arthur,WARCQ,,2,TRUE,8000
183,"Charlier & Fils
La Quinarde",WARCQ,,2,TRUE,8000
184,d'Yvois,CARIGNAN,www.brasseriedyvois.fr,2,TRUE,8110
185,Les Coulous,MESSINCOURT,,2,TRUE,8110
186,Ardennaise de Haybes (BAH),HAYBES,,2,TRUE,8170
187,Ludanne,VILLERS-DEVANT-LE-THOURS,,2,TRUE,8190
188,Aux Gourmets Sedanais,SEDAN,auxgourmetssedanais.jimdofree.com,2,TRUE,8200
189,90,SEDAN,www.brasserie90.com,2,TRUE,8200
190,"AB Bière
La Margoulette",BERGNICOURT,www.bieres-la-margoulette.com,2,TRUE,8300
191,de la Laiterie,MOIRY,,2,TRUE,8370
192,"Ardwen
Société Ardennaise de Brasserie",LAUNOIS SUR VENCE,www.ardwen.fr,2,TRUE,8430
193,Bière de l'abbaye de Signy,SIGNY-L'ABBAYE,signy.fr,2,TRUE,8460
194,de Monthermé,MONTHERMÉ,,2,TRUE,8800
195,de la Fourche,FOIX,,2,TRUE,9000
196,Galemys,SAINT-JEAN-DU-FALGA,www.galemys.fr,2,TRUE,9100
197,"Les Bières d'Ax
Val-Ax",AX LES THERMES,,2,TRUE,9110
198,"Terres de Solan
SARL De Marens",CARLA BAYLE,,2,TRUE,9130
199,Co-Hop,PAILHÈS,www.brasserieco-hop.fr,2,TRUE,9130
200,La Boussole,TAURIGNAN-VIEUX,www.brasserie-laboussole.fr,2,TRUE,9190
201,d'Ariège Pyrénées,SAINT GIRONS,www.biere-ariege.com,2,TRUE,9200
202,SOS Bière,AUZAT,www.sos-biere.com,2,TRUE,9220
203,du Séronais,ALZEN,www.microbrasero.com,2,TRUE,9240
204,Le Grand Bison,LAVELANET,www.legrandbison.fr,2,TRUE,9300
205,de l'Éphémère,MASSAT,bim-brasserie.fr,2,TRUE,9320
206,Excentrique,VERNIOLLE,,2,TRUE,9340
207,Destral,TARASCON-SUR-ARIÈGE,www.destral.fr,2,TRUE,9400
208,L'Orge Folle,RIMONT,,2,TRUE,9420
209,Sucellus,MIREPOIX,,2,TRUE,9500
210,La Petite Sibérie,BONAC-IRAZEIN,www.lapetitesiberie.com,2,TRUE,9800
211,La Moussetach',TROYES,www.lamoussetach.fr,2,TRUE,10000
212,Moulin de Saint-Martin,SAINT MARTIN DE BOSSENAY,www.lemoulindesaintmartin.com,2,TRUE,10100
213,L'Once Troy,SAINT-GERMAIN,lonce-troy.fr,2,TRUE,10120
214,Thibord,PÂLIS,www.brasseriethibord.fr,2,TRUE,10190
215,Bulle de Paradis,ARSONVAL,www.bulle-de-paradis.com,2,TRUE,10200
216,La Roof,FOUCHÈRES,,2,TRUE,10260
217,Et Paf La Bière,VILLENAUXE-LA-GRANDE,,2,TRUE,10370
218,Les Anges Déchus,VILLENAUXE-LA-GRANDE,lesangesdechus.fr,2,TRUE,10370
219,Jumie,BUCHÈRES,,2,TRUE,10800
220,Brasseurs de la Cité,CARCASSONNE,brasseursdelacite.com,2,TRUE,11000
221,de Notre Dame,NARBONNE,www.ortola.fr,2,TRUE,11100
222,L'Antre de l'Echoppe,NARBONNE,www.echoppemedievale.net,2,TRUE,11100
223,"Les Têtes Plates
Ben et Clem",NARBONNE,www.lestetesplates.fr,2,TRUE,11100
224,"Sylvatica
Collectif de la Fontaine Ronde",COUNOZOULS,brasserie-sylvatica.com,2,TRUE,11140
225,Dona Carcas,PEYRIAC-MINERVOIS,www.donacarcas.fr,2,TRUE,11160
226,Gardiole,BIZANET,www.gardiole.fr,2,TRUE,11200
227,"Fox Hat Craft Brewery
Chapeau de Renard",HOMPS,www.foxhatcraftbrewery.fr,2,TRUE,11200
228,du Domaine des Cascades,RIBAUTE,www.domainelescascades.fr,2,TRUE,11220
229,des Voûtes,VAL-DE-DAGNE,,2,TRUE,11220
230,"du Quercorb
BDQ Beer Co.",CHALABRE,www.bdq.fr,2,TRUE,11230
231,Bièrerie dé Limós,CÉPIE,,2,TRUE,11300
232,La Mandra,SOULATGÉ,www.brasserielamandra.com,2,TRUE,11330
233,Parallèle 42,LEUCATE,,2,TRUE,11370
234,"des Chalets
La Mer à Boire",GRUISSAN,brasserielameraboire.com,2,TRUE,11430
235,L'Envolée,LA PALME,,2,TRUE,11480
236,5 Bis,LA PALME,www.brasserie5bis.com,2,TRUE,11480
237,La Citadine,CAVANAC,www.lacitadine.net,2,TRUE,11570
238,La Brasserie du Larzac,MILLAU,,2,TRUE,12100
239,La Calmettoise,ARVIEU,lacalmettoisebierepaysanne.wordpress.com,2,TRUE,12120
240,Beau Soleil,SAINT GENIEZ D'OLT,labeausoleil.fr,2,TRUE,12130
241,d'Olt,SAINT GENIEZ D'OLT,www.brasseriedolt.com,2,TRUE,12130
242,L'Armoire à Bière,LA CAPELLE-BLEYS,larmoireabiere.com,2,TRUE,12240
243,"BelAvé
Brasserie Ferme de la Rousse SAS",LA FOUILLADE,www.fermedelarousse.fr,2,TRUE,12270
244,"Najacoise
du Rouergue",NAJAC,www.najacoise.com,2,TRUE,12270
245,Mousses du Rouergue,DECAZEVILLE,www.moussesdurouergue.com,2,TRUE,12300
246,La Hocq,SAINT-CHRISTOPHE-VALLON,www.lahocq.fr,2,TRUE,12330
247,Bibemus,GABRIAC,microbrasseriebibemus.fr,2,TRUE,12340
248,L'Astrolabe,SAINT-AFFRIQUE,,2,TRUE,12400
249,Rivalte,SAINT-AFFRIQUE,www.facebook.com/RivalteBiereCraft,2,TRUE,12400
250,LVZ,ALRANCE,www.microbrasserielvz.com,2,TRUE,12430
251,La Grange des Dragons,LA SALVETAT-PEYRALÈS,grangedragons.com,2,TRUE,12440
252,La Caussenarde,SAINT BEAULIZE,www.ferme-brasserie-masandral.fr,2,TRUE,12540
253,du Barrez,MUR-DE-BARREZ,,2,TRUE,12600
254,de la Muze,CASTELNAU-PÉGAYROLS,www.brasserie-muze.com,2,TRUE,12620
255,Peyrelade,RIVIÈRE-SUR-TARN,www.la-peyrelade.com,2,TRUE,12640
256,de l'Aveyron,ONET-LE-CHÂTEAU,brasseriedelaveyron.fr,2,TRUE,12850
257,"Heineken France
La Valentine",MARSEILLE,www.heineken.fr,2,TRUE,13001
258,"Soiffe
SMBC",MARSEILLE,www.soiffe.com,2,TRUE,13001
259,Bière de la Plaine - site de Saint Pierre,MARSEILLE,www.brasseriedelaplaine.fr,2,TRUE,13006
260,Zoumaï,MARSEILLE,brasseriezoumai.fr,2,TRUE,13006
261,Entropy Brews,MARSEILLE,entropybrew.com,2,TRUE,13007
262,Keg & Can,MARSEILLE,www.keg-and-can.fr,2,TRUE,13009
263,Bière de la Plaine - site de Saint Menet,MARSEILLE,www.brasseriedelaplaine.fr,2,TRUE,13011
264,Les 3 Brasseurs,MARSEILLE,www.les3brasseurs.com,2,TRUE,13011
265,des Maltfaiteurs,MARSEILLE,www.brasseriedesmaltfaiteurs.com,2,TRUE,13013
266,Aquae Maltae,AIX-EN-PROVENCE,www.aquaemaltae.com,2,TRUE,13090
267,La Baroude,AIX-EN-PROVENCE,www.brasserielabaroude.fr,2,TRUE,13090
268,de la Crau,ISTRES,microbrasseriedelacrau.com,2,TRUE,13118
269,"La Minotte
Minot",VITROLLES,www.minot-brasserie.fr,2,TRUE,13127
270,de Sulauze,MIRAMAS,brasseriedesulauze.com,2,TRUE,13140
271,Arlatina,ARLES,,2,TRUE,13200
272,Cap Marca,ARLES,capmarca.fr,2,TRUE,13200
273,Les Galopins,CHÂTEAUNEUF-LES-MARTIGUES,,2,TRUE,13220
274,L'Étang de Bière,SAINT-CHAMAS,www.letangdebiere.com,2,TRUE,13250
275,La Doucillon,CASSIS,brasserie-doucillon.fr,2,TRUE,13260
276,Sapristi,SALON-DE-PROVENCE,www.biere-sapristi.fr,2,TRUE,13300
277,Artisanale Arlésienne (BAA),SAINT-MARTIN-DE-CRAU,www.brasserieartisanalearlesienne.com,2,TRUE,13310
278,Les 2 Bèu,PLAN-DE-CUQUES,les2beu.fr,2,TRUE,13380
279,Les Deux Font La Bière,AUBAGNE,www.lesdeuxfontlabiere.fr,2,TRUE,13400
280,de la Sainte Baume,GÉMENOS,brasseriedelasaintebaume.fr,2,TRUE,13420
281,"de Puyricard
Bulles de Provence",PUYRICARD,www.bullesdeprovence.com,2,TRUE,13540
282,L'Amista,NOVES,,2,TRUE,13550
283,Kataclysm,CARRY-LE-ROUET,www.brasserie-kataclysm.fr,2,TRUE,13620
284,Sans Pression,LA ROQUE-D'ANTHÉRON,byup.fr,2,TRUE,13640
285,La Petite Aixoise,SAINT-CANNAT,lapetiteaixoise.fr,2,TRUE,13760
286,Artisanale de Provence (BAP),ROUSSET,www.bap-13.com,2,TRUE,13790
287,des Alpilles,EYGALIÈRES,www.brasserie-alpilles.com,2,TRUE,13810
288,"AixPression
SARL Arguin Distribution",ROGNES,,2,TRUE,13840
289,La Bieregerie,CAEN,www.labieregerie.fr,2,TRUE,14000
290,de Renart,CAEN,biere-laruse.fr,2,TRUE,14000
291,"Trip-Hop
Brasserie Gosset",LISIEUX,trip-hop.fr,2,TRUE,14100
292,Dériv'chaîne,MONDEVILLE,www.derivchaine.com,2,TRUE,14120
293,Les 3 Brasseurs,MONDEVILLE,"www.les3brasseurs-mondeville.fr
www.les3brasseurs.com",2,TRUE,14120
294,Sagesse,LE BREUIL-EN-AUGE,www.biere-sagesse.fr,2,TRUE,14130
295,Les Champs Qui Moussent,LIVAROT,,2,TRUE,14140
296,La Voie Lactée,NOTRE-DAME-DE-COURSON,,2,TRUE,14140
297,Coupe Gorge,SAINT-LAURENT-DE-CONDEL,,2,TRUE,14220
298,du Hommey,LIVRY,www.brasserieduhommey.fr,2,TRUE,14240
299,de l'Odon,AUNAY-SUR-ODON,www.brasserie-odon.fr,2,TRUE,14260
300,"Brewmaker
The Brewing Company",SAINT-ANDRÉ-SUR-ORNE,,2,TRUE,14320
301,Gris'Mouss,MOULT,,2,TRUE,14370
302,Mobsby's Brewery,SAINT GERMAIN DE TALLEVENDE,www.mobsbys.com,2,TRUE,14500
303,La Lie,SAINT-RÉMY-SUR-ORNE,www.biere-lalie.com,2,TRUE,14570
304,Caval,HONFLEUR,,2,TRUE,14600
305,Bel Orge,VILLERS-SUR-MER,belorge.fr,2,TRUE,14640
306,"La Fabrique de Bière Normande
La Fresneysie",FRESNEY-LE-PUCEUX,,2,TRUE,14680
307,Le Temps Qui Brasse,FRESNEY-LE-PUCEUX,,2,TRUE,14680
308,La Fort Mignonne,FORMIGNY LA BATAILLE,www.fortmignonne.bio,2,TRUE,14710
309,Bière Paillette,SAINT-ARNOULT,www.bierepaillette.fr,2,TRUE,14800
310,Normandy Beer Factory,DÉMOUVILLE,,2,TRUE,14840
311,L'Escale,HÉROUVILLETTE,,2,TRUE,14850
312,des 9 Mondes,RANVILLE,www.brasseriedes9mondes.com,2,TRUE,14860
313,"Occitane
Les 3 Caves",AURILLAC,www.3caves.com,2,TRUE,15000
314,La Mélodie des Bulles,LAFEUILLADE-EN-VÉZIE,www.lamelodie-desbulles.fr,2,TRUE,15130
315,360,SAINT-MARTIN-VALMEROUX,www.brasserie360.fr,2,TRUE,15140
316,"des Estives
Enki & Co",ALLANCHE,brasseriedesestives.com,2,TRUE,15160
317,Les Malts Fêteurs,VAL D'ARCOMIE,,2,TRUE,15320
318,Bouquier,PUYCAPEL,bouquier.fr,2,TRUE,15340
319,Le Héron Noir,ALLY,,2,TRUE,15700
320,La Vicoise,VIC-SUR-SÈRE,,2,TRUE,15800
321,La Débauche,ANGOULÊME,www.brasserie-ladebauche.com,2,TRUE,16000
322,Big Hop,CHÂTEAUBERNARD,,2,TRUE,16100
323,Jukebox,COGNAC,brasseriejukebox.com,2,TRUE,16100
324,Nobody,TAPONNAT-FLEURIGNAC,www.brasserienobody.fr,2,TRUE,16110
325,des Gabariers,PLAIZAC,"www.brasserie-des-gabariers.fr
www.xobeer.com",2,TRUE,16170
326,La Cloche,BORS DE MONTMOREAU,www.bar-lacloche.com,2,TRUE,16190
327,La Nouge,SALLES-LAVALETTE,lanouge.fr,2,TRUE,16190
328,"La Goule
SARL Guy Pinard et Fils",FOUSSIGNAC,www.la-goule.com,2,TRUE,16200
329,CharentAles,PAIZAY-NAUDOUIN-EMBOURIE,www.charentales.fr,2,TRUE,16240
330,Captain Cœur de Bœuf,TERRES-DE-HAUTE-CHARENTE,www.captaincoeurdeboeuf.com,2,TRUE,16270
331,L'Ogre,SAINT-SATURNIN,,2,TRUE,16290
332,Saltimbock,CHARRAS,,2,TRUE,16380
333,Rainette,CHAZELLES,www.brasserie-larainette.fr,2,TRUE,16380
334,Amiticia,PUYMOYEN,,2,TRUE,16400
335,Metal Snail,VOUZAN,,2,TRUE,16410
336,Brunack,ANSAC-SUR-VIENNE,brunack.com,2,TRUE,16500
337,Science Infuse,LA ROCHELLE,science-infuse.univ-lr.fr,2,TRUE,17042
338,Georgette,SAINT-GEORGES-DE-DIDONNE,www.brasseriegeorgette.com,2,TRUE,17110
339,La Bière Michelaise,SEMUSSAC,biere-michelaise.fr,2,TRUE,17120
340,de l'Île-d'Aix,ÎLE-D'AIX,,2,TRUE,17123
341,Garvoul,ROUFFIGNAC,www.garvoul.fr,2,TRUE,17130
342,B.O.T.E.,SOUSMOULINS,,2,TRUE,17130
343,Bière de la Lanterne,PÉRIGNY,www.bieredelalanterne.com,2,TRUE,17180
344,Rocheloise,PÉRIGNY,brasserie-maison-bastard.com,2,TRUE,17180
345,des Naufrageurs,SAINT-GEORGES-D'OLÉRON,,2,TRUE,17190
346,des 3 Phares,ROYAN,,2,TRUE,17200
347,Autrement,SAINT-MÉDARD-D'AUNIS,biereautrement.com,2,TRUE,17220
348,La Riboterie,SAINT-VIVIEN,www.brasserie-lariboterie.com,2,TRUE,17220
349,des Cousins,SAINT-DIZANT-DU-GUA,www.brasseriedescousins.com,2,TRUE,17240
350,La 17,LES ESSARDS,,2,TRUE,17250
351,BOC 17,PONT-L'ABBÉ-D'ARNOULT,,2,TRUE,17250
352,Les 3 Promises,NEUVICQ,www.les3promises.com,2,TRUE,17270
353,Brasseurs Cueilleurs,LANDRAIS,www.brasseurscueilleurs.fr,2,TRUE,17290
354,La Nacelle,ROCHEFORT,,2,TRUE,17300
355,Île et Elle,SAINT-PIERRE-D'OLÉRON,,2,TRUE,17310
356,La Beun'aise,AYTRÉ,www.labeunaise.fr,2,TRUE,17440
357,de la Presqu'île d'Arvert,ARVERT,www.brasserie-arvert.com,2,TRUE,17530
358,"La Rieuse
EARL La Prée des Noues",NUAILLÉ-D'AUNIS,www.brasserie-larieuse.net,2,TRUE,17540
359,Fort Boyard,DOLUS-D'OLÉRON,www.brasseriefortboyard.com,2,TRUE,17550
360,Thiéfine,BREUIL-LA-RÉORTE,www.bieres-thiefine.com,2,TRUE,17700
361,"La Chafouineuse
La Brasserie des Jérôme - J & J",SURGÈRES,la-chafouineuse.fr,2,TRUE,17700
362,Hop'Scene,PONS,www.brasseriehopscene.fr,2,TRUE,17800
363,Bières de Ré,RIVEDOUX-PLAGE,www.bieresdere.fr,2,TRUE,17940
364,Les Petites Réthaises,RIVEDOUX-PLAGE,,2,TRUE,17940
365,Bos,BOURGES,"www.brasserie-bos.fr
www.thebeerfab.com
www.instantsbiere.com",2,TRUE,18000
366,de l'Aouf,SAINT-GEORGES-SUR-LA-PRÉE,,2,TRUE,18100
367,Le Merle,ALLOGNY,,2,TRUE,18110
368,du Mouton Rouge,QUANTILLY,,2,TRUE,18110
369,La Cillyotte,BUSSY,www.lacillyotte.fr,2,TRUE,18130
370,Le Pavillon de Précy,PRÉCY,lepavillonprecy.fr,2,TRUE,18140
371,de l'Atelier 235,LIGNIÈRES,,2,TRUE,18160
372,de l'Arnon,LOYE-SUR-ARNON,www.brasseriedelarnon.com,2,TRUE,18170
373,Le Press'Bitter,DAMPIERRE-EN-CROT,le-pressbitter.business.site,2,TRUE,18260
374,Sancerroise,SANCERRE,www.brasserie-sancerroise.com,2,TRUE,18300
375,Ouche Nanon,CROISY,www.ouche-nanon.fr,2,TRUE,18350
376,du Contrevent,BRINON-SUR-SAULDRE,,2,TRUE,18410
377,A Toute Bièrezingue,FOËCY,,2,TRUE,18500
378,Ça Coule à Flots,MENETOU-SALON,cacouleaflots.webador.fr,2,TRUE,18510
379,des Stuarts,AUBIGNY-SUR-NÈRE,,2,TRUE,18700
380,Gaillarde,BRIVE-LA-GAILLARDE,www.labrasseriegaillarde.fr,2,TRUE,19100
381,La Banou,BRIVE-LA-GAILLARDE,www.labanou.com,2,TRUE,19100
382,Fonseca,OBJAT,www.brasserie-fonseca.fr,2,TRUE,19130
383,de la Vézère,UZERCHE,brasserie-vezere.fr,2,TRUE,19140
384,La Gougout'te,LIGINIAC,,2,TRUE,19160
385,des Vieilles Pierres,COMBRESSOL,,2,TRUE,19250
386,Fin'Amor,ÉGLETONS,,2,TRUE,19300
387,HV,SAINT-GERMAIN-LES-VERGNES,brasserie-hv.fr,2,TRUE,19330
388,des Anges,CHAMBOULIVE,brasseriedesanges.com,2,TRUE,19450
389,Corrézienne,MARCILLAC-LA-CROZE,www.brasserie-correzienne.com,2,TRUE,19500
390,du Causse,LARCHE,www.brasserieducausse.fr,2,TRUE,19600
391,Impériale,AJACCIO,,2,TRUE,20000
392,Mazzera,AJACCIO,,2,TRUE,20000
393,du Maquis,GROSSETO-PRUGNA,www.biere-napo.fr,2,TRUE,20166
394,Bière de la Vigne,VENZOLASCA,www.maisondelavigne.com,2,TRUE,20215
395,"de la Costa Verde
Bière Artisanale Cervionaise",CERVIONE,corse.beer,2,TRUE,20221
396,Brasseria di u Monte Kyrie Elëison,GHISONI,mke.corsica,2,TRUE,20227
397,Palazzu,ROGLIANO,brasserie-palazzu.com,2,TRUE,20247
398,Bière Ribella,PATRIMONIO,biereribella.com,2,TRUE,20253
399,Gloria,CALVI,www.brasseriegloria.com,2,TRUE,20260
400,La Petite Brasserie de Corse,ALÉRIA,,2,TRUE,20270
401,A Malacella,BASTIA,www.amalacella.com,2,TRUE,20600
402,Pietra,FURIANI,www.brasseriepietra.com,2,TRUE,20600
403,Corsina,BIGUGLIA,www.corsina.fr,2,TRUE,20620
404,de l'Arquebuse,DIJON,mba-brasserie.business.site,2,TRUE,21000
405,Les 3 Brasseurs,DIJON,www.les3brasseurs.com,2,TRUE,21000
406,Un Singe en Hiver,DIJON,www.unsingeenhiver.com,2,TRUE,21000
407,des Trois Fontaines,BRETENIÈRE,www.brass3fontaines.com,2,TRUE,21110
408,des Ducs,LONGCHAMP,www.brasseriedesducs.fr,2,TRUE,21110
409,"La Luxoise
Brasserie des Bières de Famille",GEMEAUX,,2,TRUE,21120
410,Hop'Art,VERNOT,,2,TRUE,21120
411,90 BPM Brewing Co.,AHUY,www.90bpm.beer,2,TRUE,21121
412,38 Pintes et Demie,DARCEY,,2,TRUE,21150
413,de Flavigny,FLAVIGNY-SUR-OZERAIN,,2,TRUE,21150
414,La Source,PERRIGNY LES DIJON,,2,TRUE,21160
415,Belenium,BEAUNE,www.belenium.com,2,TRUE,21200
416,de France,BEAUNE,www.brasseriedefrance.com,2,TRUE,21200
417,Dorée,MISSERY,,2,TRUE,21210
418,"La Trapetiste
Alfa Wine",GEVREY-CHAMBERTIN,,2,TRUE,21220
419,"Petitdemange
Les Bières du Fournil",TALANT,www.lesbieresdufournil.fr,2,TRUE,21240
420,Zuthos,MONTMANÇON,,2,TRUE,21270
421,La Clé de Voute,POUILLY-EN-AUXOIS,brasserielavoute.com,2,TRUE,21320
422,Burgonde,VITTEAUX,brasserie-burgonde.fr,2,TRUE,21350
423,des Sources de l'Ouche,LUSIGNY-SUR-OUCHE,www.chateaudelusigny.fr/la-brasserie-des-sources-de-louche,2,TRUE,21360
424,de la Roche Aigüe,MÂLAIN,alternatives-agriculturelles.fr/microbrasserie,2,TRUE,21410
425,La Kanopée,SAINTE-MARIE-SUR-OUCHE,www.la-kanopee.com,2,TRUE,21410
426,Burgundian Beer By Belin (4B),PERNAND-VERGELESSES,www.domaine-ludovic-belin.com,2,TRUE,21420
427,Bois des Mousses,SAINT-MARTIN-DU-MONT,boisdesmousses.com,2,TRUE,21440
428,VIF,LADOIX-SERRIGNY,www.boirevif.com,2,TRUE,21550
429,Chop'in Brewery,COMBLANCHIEN,,2,TRUE,21700
430,Modeliacus,MEUILLEY,,2,TRUE,21700
431,La Maison Romane,NUITS-SAINT-GEORGES,www.lamaisonromane.fr,2,TRUE,21700
432,La Petite Nuisette,NUITS-SAINT-GEORGES,www.lpn-des-caves.com,2,TRUE,21700
433,Independent House,CHEVIGNY-SAINT-SAUVEUR,independenthouse-beer.com,2,TRUE,21800
434,Elixkir,QUETIGNY,www.brasserieelixkir.fr,2,TRUE,21800
435,Les 3 Brasseurs,QUETIGNY,www.les3brasseurs.com,2,TRUE,21800
436,Loro Bières Artisanales,SAINT-APOLLINAIRE,www.biereloro.fr,2,TRUE,21850
437,de St Brieuc (La Guernouillette),SAINT-BRIEUC,"www.wix.com/georgelinfranck22/guernouillette
la-guernouillette.com",2,TRUE,22000
